Id,SalePrice
2735,133084.9658812277
2736,133767.39608933983
2737,125670.57015789738
2738,138225.37668421635
2739,160609.43556836183
2740,135553.93537358005
2741,154011.70438715076
2742,148899.75236655262
2743,145400.09360417232
2744,152316.1829731787
2745,141557.77780547
2746,141528.9486987642
2747,149737.23776737647
2748,127249.36785121507
2749,129660.49200547204
2750,141389.13683727357
2751,139854.1850239197
2752,215495.88217696303
2753,149373.7237232132
2754,217419.63770235985
2755,124414.6230472386
2756,107138.5678394017
2757,78900.44829720467
2758,88549.14998692385
2759,156154.85773222725
2760,123034.07565280034
2761,139746.96995513118
2762,144749.69059344364
2763,188918.63061664993
2764,160977.51175512263
2765,275136.00319067563
2766,133815.94184571705
2767,83948.3373516207
2768,133121.40558637242
2769,137852.12946152617
2770,159342.89329356392
2771,117119.51035651016
2772,113871.15620729032
2773,151370.98506031567
2774,137731.46060793332
2775,118348.7368562605
2776,139637.45586555923
2777,150530.9826851848
2778,129452.59390178243
2779,122048.55837722014
2780,94664.66206640804
2781,96699.50065295961
2782,91335.65800892562
2783,103036.31995484057
2784,126960.03136939208
2785,124798.0892137855
2786,76961.68020718657
2787,125390.01990067896
2788,73441.75656015097
2789,200614.9854769005
2790,83111.95731514618
2791,115498.81813008345
2792,48583.31466189434
2793,165705.97489823858
2794,100494.92091547804
2795,113115.98331314474
2796,100146.93584224187
2797,216812.0047567097
2798,107976.6153133901
2799,110439.8246726521
2800,61355.05449406602
2801,113931.2181602754
2802,141572.19527008143
2803,164957.58791899565
2804,144577.69549504173
2805,99482.31957064726
2806,82081.00214940937
2807,171600.1098895011
2808,145895.521949907
2809,135859.33845039265
2810,133064.5156639222
2811,151175.459574793
2812,148105.51293753352
2813,166151.3869753939
2814,157767.05983632902
2815,108945.78887857181
2816,221807.11991891585
2817,148020.3328727444
2818,136619.1529072532
2819,171852.4978815542
2820,139172.04342367366
2821,105833.28538800479
2822,186525.9641518936
2823,241080.09521699353
2824,181365.28199278
2825,161407.8670690467
2826,133476.6980094001
2827,146284.5904793969
2828,207686.51054737283
2829,177838.63560419512
2830,230549.61543933363
2831,181849.24556016203
2832,236750.73919477215
2833,294576.6588255478
2834,209579.3915683939
2835,208660.61571935058
2836,188574.79599396742
2837,166161.47849803467
2838,148174.08727736212
2839,181217.66875912226
2840,195460.46825701237
2841,203436.17226342132
2842,219113.35523047086
2843,145786.16498091255
2844,149235.68130819555
2845,121656.19321288126
2846,205950.27643767657
2847,198446.6140200597
2848,227924.6927428094
2849,202677.986433246
2850,283675.86061245645
2851,232506.35036613865
2852,232856.99454438823
2853,235941.75444552308
2854,140428.4050377671
2855,210623.41359786416
2856,196871.76793006217
2857,187398.9252073864
2858,215147.87542366487
2859,119444.53337482363
2860,128969.4870936295
2861,131406.1696554024
2862,192560.4456861366
2863,128632.15181525036
2864,244501.23668278084
2865,139161.7292447537
2866,154888.32696434073
2867,95215.34403175705
2868,107357.362301032
2869,105836.37725343766
2870,120331.90052665748
2871,84805.33750377613
2872,53673.385712429066
2873,105786.82151643484
2874,135369.34421162322
2875,108889.74113892826
2876,164659.19756046426
2877,138116.4771567285
2878,177564.67960447463
2879,136569.1381743047
2880,97305.72999413671
2881,153764.53921353866
2882,164712.76717684377
2883,191613.6432868057
2884,206911.0092241112
2885,181517.68095013985
2886,220199.4043029565
2887,104640.68380439623
2888,130738.36035134696
2889,52028.76231640722
2890,84717.25601913956
2891,137157.8730213352
2892,50988.71249050057
2893,90319.13272016234
2894,53984.00571702503
2895,316384.7104371391
2896,280403.37891442754
2897,207309.9226216762
2898,146875.49813939724
2899,231061.19167090007
2900,150615.96750950618
2901,220015.96781347072
2902,187093.41110645668
2903,344148.91733534756
2904,367553.8245157007
2905,92054.4016994916
2906,204399.6271389429
2907,111604.49152740935
2908,133986.00326224926
2909,143950.67427036804
2910,84251.657085546
2911,78887.6961576377
2912,146918.66258459195
2913,87516.03975268602
2914,69435.76326254554
2915,74299.62823955923
2916,85018.81242430244
2917,158794.02630363262
2918,118078.98398154168
2919,234831.55508145064
